problem_id,source,target,prev_source,prev_target
mawps-165,"Melanie bought a Batman game for $6.95, a strategy game for $7.9, and a Superman game for $7.73.","container ( melanie , 6.95 , money , Batman game , $ ) container ( melanie , 7.9 , money , strategy game , $ ) container ( melanie , 7.73 , money , superman game , $ )",,
mawps-165,Melanie already owns 4 games.,"container ( melanie , 4 , game , None , None )","Melanie bought a Batman game for $6.95, a strategy game for $7.9, and a Superman game for $7.73.","container ( melanie , 6.95 , money , Batman game , $ ) container ( melanie , 7.9 , money , strategy game , $ ) container ( melanie , 7.73 , money , superman game , $ )"
mawps-165,How much did Melanie spend on video games?,"container ( melanie , None , money , None , $ ) part ( melanie , money , None , $ , melanie , money , Batman game , $ , melanie , money , strategy game , $ , melanie , money , superman game , $ )",Melanie already owns 4 games.,"container ( melanie , 4 , game , None , None )"
mawps-470,Willy has 1400 crayons.,"container ( willy , 1400 , crayon , None , None )",,
mawps-470,Lucy has 290 crayons.,"container ( lucy , 290 , crayon , None , None )",Willy has 1400 crayons.,"container ( willy , 1400 , crayon , None , None )"
mawps-470,How many more crayons does Willy have than Lucy?,"difference ( willy , lucy , None , crayon , None , None , crayon , None , None )",Lucy has 290 crayons.,"container ( lucy , 290 , crayon , None , None )"
mawps-20,John made 6 dollars mowing lawns and 18 dollars weed eating.,"container ( john , 6 , money , mowing lawns , dollar ) container ( john , 18 , money , weed eating , dollar )",,
mawps-20,"If he only spent 3 dollar a week,","container ( john , None , money , None , dollar ) part ( john , money , None , dollar , john , money , mowing lawns , dollar , john , money , weed eating , dollar ) container ( john , None , time , None , week ) rate ( john , 3 , money , None , dollar , time , None , week )",John made 6 dollars mowing lawns and 18 dollars weed eating.,"container ( john , 6 , money , mowing lawns , dollar ) container ( john , 18 , money , weed eating , dollar )"
mawps-20,how long would the money last him?,"container ( john , None , time , None , week )","If he only spent 3 dollar a week,","container ( john , None , money , None , dollar ) part ( john , money , None , dollar , john , money , mowing lawns , dollar , john , money , weed eating , dollar ) container ( john , None , time , None , week ) rate ( john , 3 , money , None , dollar , time , None , week )"
mawps-0,Bryan took a look at his books as well.,,,
mawps-0,"If Bryan has 56 books in each of his 9 bookshelves,","container ( bryan , 9 , bookshelves , None , None ) rate ( bryan , 56 , book , None , None , bookshelves , None , None )",Bryan took a look at his books as well.,
mawps-0,how many books does he have in total?,"container ( bryan , None , book , None , None )","If Bryan has 56 books in each of his 9 bookshelves,","container ( bryan , 9 , bookshelves , None , None ) rate ( bryan , 56 , book , None , None , bookshelves , None , None )"
mawps-173,Billy was organizing his baseball cards in a binder with 5 on each page.,"rate ( billy , 5 , baseball card , None , None , page , None , None )",,
mawps-173,"If he had 3 new cards and 42 old cards to put in the binder,","container ( billy , 3 , baseball card , new , None ) container ( billy , 42 , baseball card , old , None ) part ( billy , baseball card , None , None , billy , baseball card , new , None , billy , baseball card , old , None )",Billy was organizing his baseball cards in a binder with 5 on each page.,"rate ( billy , 5 , baseball card , None , None , page , None , None )"
mawps-173,how many pages would he use?,"container ( billy , None , page , None , None )","If he had 3 new cards and 42 old cards to put in the binder,","container ( billy , 3 , baseball card , new , None ) container ( billy , 42 , baseball card , old , None ) part ( billy , baseball card , None , None , billy , baseball card , new , None , billy , baseball card , old , None )"
mawps-348,A furniture store marks up items 20%.,,,
mawps-348,"It the furniture store buys a couch for 350 dollars,","container ( furniture store , 350 , money , couch , dollar )",A furniture store marks up items 20%.,
mawps-348,"what will the selling price be, in dollars?","explicit ( furniture store , furniture store , 1.2 , money , selling price , dollar , money , couch , dollar ) container ( furniture store , None , money , selling price , dollar )","It the furniture store buys a couch for 350 dollars,","container ( furniture store , 350 , money , couch , dollar )"
mawps-77,A pet store has 6 bird cages.,"container ( pet store , 6 , bird cage , None , None )",,
mawps-77,"If each cage has 6 parrots and 2 parakeets in it,","rate ( pet store , 6 , parrot , None , None , bird cage , None , None ) rate ( pet store , 2 , parakeet , None , None , bird cage , None , None )",A pet store has 6 bird cages.,"container ( pet store , 6 , bird cage , None , None )"
mawps-77,how many birds does the pet store have total?,"container ( pet store , None , bird , None , None ) part ( pet store , bird , None , None , pet store , parrot , None , None , pet store , parakeet , None , None )","If each cage has 6 parrots and 2 parakeets in it,","rate ( pet store , 6 , parrot , None , None , bird cage , None , None ) rate ( pet store , 2 , parakeet , None , None , bird cage , None , None )"
mawps-98,"Jessica spent $10.22 on a cat toy, and a cage cost her $11.73.","container ( jessica , 10.22 , money , cat toy , $ ) container ( jessica , 11.73 , money , cage , $ )",,
mawps-98,What was the total cost of Jessica's purchases?,"container ( jessica , None , money , None , $ ) part ( jessica , money , None , $ , jessica , money , cat toy , $ , jessica , money , cage , $ )","Jessica spent $10.22 on a cat toy, and a cage cost her $11.73.","container ( jessica , 10.22 , money , cat toy , $ ) container ( jessica , 11.73 , money , cage , $ )"
mawps-124,James rode 80 miles at 16 miles per hour.,"container ( james , 80 , distance , None , mile ) rate ( james , 16 , distance , None , mile , time , None , hour )",,
mawps-124,How long did James ride?,"container ( james , None , time , None , hour )",James rode 80 miles at 16 miles per hour.,"container ( james , 80 , distance , None , mile ) rate ( james , 16 , distance , None , mile , time , None , hour )"
mawps-276,Eve ran 0.7 mile and walked 0.6 mile.,"container ( eve , 0.7 , distance , ran , mile ) container ( eve , 0.6 , distance , walk , mile )",,
mawps-276,How much farther did Eve run than walk?,"difference ( eve , eve , None , distance , ran , mile , distance , walk , mile )",Eve ran 0.7 mile and walked 0.6 mile.,"container ( eve , 0.7 , distance , ran , mile ) container ( eve , 0.6 , distance , walk , mile )"
mawps-333,"Last Saturday, Marie sold 425 magazines and 275 newspapers.","container ( marie , 425 , magazine , None , None ) container ( marie , 275 , newspaper , None , None )",,
mawps-333,What is the total number of reading materials she sold?,"container ( marie , None , reading material , None , None ) part ( marie , reading material , None , None , marie , magazine , None , None , marie , newspaper , None , None )","Last Saturday, Marie sold 425 magazines and 275 newspapers.","container ( marie , 425 , magazine , None , None ) container ( marie , 275 , newspaper , None , None )"
mawps-299,Fred had 7 dimes in his bank.,"container ( fred , 7 , money , None , dime )",,
mawps-299,His sister borrowed 3 of his dimes.,"transfer ( fred's sister , fred , 3 , money , None , dime )",Fred had 7 dimes in his bank.,"container ( fred , 7 , money , None , dime )"
mawps-299,How many dimes does Fred have now?,"container ( fred , None , money , None , dime )",His sister borrowed 3 of his dimes.,"transfer ( fred's sister , fred , 3 , money , None , dime )"
mawps-763,The school cafeteria had 14 apples.,"container ( school cafeteria , 14 , Apple , None , None )",,
mawps-763,"If they used 13 to make lunch for the students and then bought 49 more,","transfer ( None , school cafeteria , 13 , Apple , None , None ) transfer ( school cafeteria , None , 49 , Apple , None , None )",The school cafeteria had 14 apples.,"container ( school cafeteria , 14 , Apple , None , None )"
mawps-763,how many apples would they have?,"container ( school cafeteria , None , Apple , None , None )","If they used 13 to make lunch for the students and then bought 49 more,","transfer ( None , school cafeteria , 13 , Apple , None , None ) transfer ( school cafeteria , None , 49 , Apple , None , None )"
mawps-221,There are 4 crayons in each box.,"rate ( world , 4 , crayon , None , None , box , None , None )",,
mawps-221,How many crayons are in 3 boxes?,"container ( world , 3 , box , None , None ) container ( world , None , crayon , None , None )",There are 4 crayons in each box.,"rate ( world , 4 , crayon , None , None , box , None , None )"
mawps-364,Peter starts with 8 erasers.,"container ( peter , 8 , eraser , None , None )",,
mawps-364,Bridget gives Peter 3 more.,"transfer ( peter , None , 3 , eraser , None , None )",Peter starts with 8 erasers.,"container ( peter , 8 , eraser , None , None )"
mawps-364,How many erasers does Peter end with?,"container ( peter , None , eraser , None , None )",Bridget gives Peter 3 more.,"transfer ( peter , None , 3 , eraser , None , None )"
mawps-108,There are 39 scissors and 22 pencils in the drawer.,"container ( drawer , 39 , scissors , None , None ) container ( drawer , 22 , pencil , None , None )",,
mawps-108,Dan placed 13 scissors in the drawer.,"transfer ( drawer , None , 13 , scissors , None , None )",There are 39 scissors and 22 pencils in the drawer.,"container ( drawer , 39 , scissors , None , None ) container ( drawer , 22 , pencil , None , None )"
mawps-108,How many scissors are now there in total?,"container ( drawer , None , scissors , None , None )",Dan placed 13 scissors in the drawer.,"transfer ( drawer , None , 13 , scissors , None , None )"
mawps-237,A lawyer bills her clients 200 dollars per hour of service.,"container ( lawyer , None , money , None , dollar ) container ( lawyer , None , time , service , hour )",,
